ID,PageRank,Component
796,0.7455336297490416,240518168615
742,0.7455336297490416,283467841579
3328,0.7455336297490416,369367187467
3823,0.7455336297490416,369367187472
2847,0.7455336297490416,420906795016
4512,0.7455336297490416,463856467982
621,0.7455336297490416,575525617694
753,0.7455336297490416,670014898203
722,0.7455336297490416,798863917095
6169,0.7455336297490416,807453851674
1355,0.7455336297490416,884763262978
4990,0.7455336297490416,901943132184
6390,0.7455336297490416,987842478113
5780,0.7455336297490416,1047972020256
2986,0.7455336297490416,1056561954824
6135,0.7455336297490416,1228360646677
2120,0.7455336297490416,1271310319621
1894,0.7455336297490416,1322849927172
2853,0.7455336297490416,1357209665545
1458,0.7455336297490416,1443109011462
5790,0.7455336297490416,1503238553631
72,0.7455336297490416,1546188226587
3090,0.7455336297490416,146028888078
30,3.6069410251364005,163208757260
379,0.7455336297490416,214748364813
4833,0.7455336297490416,257698037782
6182,0.7455336297490416,266287972386
1191,0.7455336297490416,352187318273
1424,0.7455336297490416,498216206338
3333,0.7455336297490416,498216206353
3518,0.7455336297490416,584115552269
1137,4.824451023435052,0
1515,0.7455336297490416,609885356034
5603,0.7455336297490416,609885356057
3415,0.7455336297490416,670014898183
5968,0.7455336297490416,747324309536
4655,0.7455336297490416,884763263003
3971,0.7455336297490416,953482739728
4778,0.7455336297490416,953482739734
2645,0.7455336297490416,1022202216459
114,0.7455336297490416,1056561954817
1183,0.7455336297490416,1073741824001
3367,0.7455336297490416,1099511627794
2230,0.7455336297490416,1288490188809
2291,0.7455336297490416,1357209665541
6255,0.7455336297490416,1357209665561
3129,0.7455336297490416,1374389534736
1751,0.7455336297490416,1425929142280
5236,0.7455336297490416,1451698946068
5252,0.7455336297490416,1486058684438
3045,0.7455336297490416,1571958030345
5826,0.7455336297490416,1580547964953
11,1.4867823156509277,0
4874,0.7455336297490416,283467841564
421,0.7455336297490416,420906795032
523,4.984285097141443,0
6206,0.7455336297490416,678604832814
1190,0.7455336297490416,790273982465
6034,0.7455336297490416,824633720855
5807,0.7455336297490416,901943132190
5021,0.7455336297490416,919123001363
6281,0.7455336297490416,996432412698
116,0.7455336297490416,1211180777472
1065,7.684797614895814,0
1281,0.7455336297490416,1254130450434
705,7.431471933709854,0
3805,0.7455336297490416,1417339207693
5089,0.7455336297490416,1443109011490
1395,0.7455336297490416,1451698946050
215,0.7455336297490416,1486058684423
3211,0.7455336297490416,1529008357386
4790,0.7455336297490416,1580547964944
368,0.7455336297490416,1606317768717
2937,0.7455336297490416,1623497637902
1409,0.7455336297490416,1666447310852
1856,0.7455336297490416,103079215106
3642,0.7455336297490416,188978561035
2100,0.7455336297490416,206158430216
888,0.7455336297490416,249108103202
1794,0.7455336297490416,257698037765
4667,0.7455336297490416,352187318293
267,0.7455336297490416,377957122053
408,4.703589514158004,1
912,0.7455336297490416,446676598811
4140,0.7455336297490416,472446402579
5036,0.7455336297490416,498216206361
120,0.7455336297490416,549755813889
1046,4.703589514158004,558345748480
5835,0.7455336297490416,661424963611
6364,0.7455336297490416,755914244113
3476,0.7455336297490416,884763262995
1370,0.7455336297490416,962072674305
4434,0.7455336297490416,1030792151054
2299,0.7455336297490416,1168231104514
1960,0.7455336297490416,1194000908293
5242,0.7455336297490416,1211180777496
172,0.7455336297490416,1391569403908
5054,0.7455336297490416,1408749273113
1198,5.259350247863579,0
510,0.7455336297490416,1443109011491
4898,0.7455336297490416,1477468749849
161,0.7455336297490416,1554778161153
5461,0.7455336297490416,1589137899542
2420,0.7455336297490416,1632087572488
685,2.689936742671654,0
4862,0.7455336297490416,120259084313
3745,0.7455336297490416,146028888084
4631,0.7455336297490416,146028888092
1535,0.7455336297490416,197568495618
5034,0.7455336297490416,257698037785
3666,0.7455336297490416,300647710735
2403,0.7455336297490416,309237645321
5028,0.7455336297490416,489626271760
4868,0.7455336297490416,558345748504
2695,0.7455336297490416,661424963589
756,0.7455336297490416,661424963616
5396,0.7455336297490416,670014898193
5439,0.7455336297490416,721554505751
1656,0.7455336297490416,738734374915
2864,0.7455336297490416,738734374926
3921,0.7455336297490416,747324309519
1627,0.7455336297490416,850403524612
3901,0.7455336297490416,858993459213
1594,0.7455336297490416,1065151889411
2446,0.7455336297490416,1099511627785
6302,0.7455336297490416,1099511627811
2053,0.7455336297490416,1151051235335
4049,0.7455336297490416,1185410973711
2327,0.7455336297490416,1228360646662
571,0.7455336297490416,1288490188843
4708,0.7455336297490416,1297080123411
1574,0.7455336297490416,1425929142278
6331,0.7455336297490416,1434519076893
5740,0.7455336297490416,1494648619033
337,0.7455336297490416,1623497637905
2393,0.7455336297490416,8589934598
2644,0.7455336297490416,42949672971
577,0.7455336297490416,42949673000
54,0.7455336297490416,60129542176
1207,2.079812321407159,0
1793,0.7455336297490416,94489280522
1124,0.7455336297490416,188978561024
4887,0.7455336297490416,188978561048
4449,0.7455336297490416,214748364816
2478,0.7455336297490416,223338299400
35,0.7455336297490416,283467841554
1635,0.7455336297490416,292057776130
4929,0.7455336297490416,335007449106
4397,0.7455336297490416,386547056661
1648,0.7455336297490416,395136991236
3036,0.7455336297490416,429496729619
4552,0.7455336297490416,566935683091
4060,0.7455336297490416,575525617680
4550,0.7455336297490416,652835029012
3962,0.7455336297490416,661424963595
5161,0.7455336297490416,747324309528
5452,0.7455336297490416,893353197598
1033,0.7455336297490416,927712935936
2212,0.7455336297490416,1039382085638
1123,0.7455336297490416,1047972020227
170,0.7455336297490416,1090921693187
1914,0.7455336297490416,1108101562371
2984,0.7455336297490416,1133871366158
793,0.7455336297490416,1236950581280
551,1.4761730668593798,0
6142,0.7455336297490416,1331439861788
3014,0.7455336297490416,1357209665548
6103,0.7455336297490416,1511828488211
262,4.703589514158004,60129542167
2536,0.7455336297490416,1657857376262
1767,0.7455336297490416,1709396983811
4417,0.7455336297490416,42949672983
2729,0.7455336297490416,60129542159
279,0.7455336297490416,103079215109
356,1.6869474160162594,0
2111,0.7455336297490416,154618822662
4786,0.7455336297490416,154618822675
5592,0.7455336297490416,240518168606
6431,0.7455336297490416,292057776146
5359,0.7455336297490416,309237645338
4731,0.7455336297490416,395136991254
5907,0.7455336297490416,429496729636
453,3.667017353364694,0
3208,0.7455336297490416,549755813900
5590,0.7455336297490416,635655159832
5927,0.7455336297490416,661424963612
1400,0.7455336297490416,927712935941
1864,0.7455336297490416,962072674306
877,3.1741651475958332,0
6157,0.7455336297490416,1039382085654
4733,0.7455336297490416,1090921693204
5930,0.7455336297490416,1116691496982
4675,0.7455336297490416,1133871366169
1230,0.7455336297490416,1305670057985
3514,0.7455336297490416,1348619730956
934,0.7455336297490416,1400159338524
5522,0.7455336297490416,1468878815256
5324,0.7455336297490416,1554778161179
7,0.7455336297490416,25769803810
5306,0.7455336297490416,60129542175
2138,0.7455336297490416,85899345928
2752,0.7455336297490416,274877906953
5286,0.7455336297490416,360777252889
1697,0.7455336297490416,438086664194
1346,0.7455336297490416,704374636545
4656,0.7455336297490416,704374636563
4502,0.7455336297490416,730144440348
1066,0.7455336297490416,773094113280
2582,0.7455336297490416,781684047879
5803,0.7455336297490416,790273982488
5720,0.7455336297490416,824633720854
4858,0.7455336297490416,841813590040
373,7.65964547757725,0
1068,1.850195043110888,0
3382,0.7455336297490416,979252543501
393,2.774530983781279,0
1780,0.7455336297490416,1245540515843
6285,0.7455336297490416,1297080123421
1328,0.7455336297490416,1348619730946
2760,0.7455336297490416,1417339207685
4439,0.7455336297490416,1477468749845
3326,0.7455336297490416,1614907703304
6344,0.7455336297490416,1649267441694
2717,0.7455336297490416,1709396983813
4379,0.7455336297490416,1709396983823
853,0.7455336297490416,8589934622
4157,0.7455336297490416,103079215116
4272,0.7455336297490416,128849018895
6038,0.7455336297490416,163208757284
443,0.7455336297490416,171798691860
4951,0.7455336297490416,206158430238
5866,0.7455336297490416,395136991259
2554,0.7455336297490416,446676598795
2002,0.7455336297490416,481036337157
5614,0.7455336297490416,498216206367
1777,0.7455336297490416,523986010118
5246,0.7455336297490416,644245094416
4416,0.7455336297490416,661424963600
5975,0.7455336297490416,738734374940
2650,0.7455336297490416,987842478090
1291,0.7455336297490416,1005022347264
3827,0.7455336297490416,1065151889418
2141,0.7455336297490416,1125281431561
239,0.7455336297490416,1133871366157
1718,0.7455336297490416,1202590842885
2101,0.7455336297490416,1202590842887
3768,0.7455336297490416,1245540515860
4743,0.7455336297490416,1245540515867
6065,0.7455336297490416,1245540515878
4876,0.7455336297490416,1400159338515
1020,0.7455336297490416,1443109011456
1797,0.7455336297490416,1443109011466
704,0.7455336297490416,1451698946076
4410,0.7455336297490416,1468878815253
5477,0.7455336297490416,1477468749852
4079,0.7455336297490416,1571958030352
872,1.5600003251252703,0
4604,0.7455336297490416,1692217114634
4229,0.7455336297490416,1709396983822
2980,0.7455336297490416,51539607565
5745,0.7455336297490416,120259084317
1783,0.7455336297490416,317827579909
6067,0.7455336297490416,335007449115
656,3.970661073538966,0
850,0.7455336297490416,377957122072
3139,0.7455336297490416,506806140938
1663,0.7455336297490416,515396075522
147,4.703589514158004,188978561032
5251,0.7455336297490416,635655159829
1740,0.7455336297490416,773094113282
3846,0.7455336297490416,970662608907
1430,0.7455336297490416,1116691496962
811,0.7455336297490416,1151051235364
715,1.5085820144837387,0
79,0.7455336297490416,1185410973734
4611,0.7455336297490416,1211180777494
6043,0.7455336297490416,1254130450453
6029,0.7455336297490416,1297080123420
563,2.258060222523592,0
2928,0.7455336297490416,1400159338504
5775,0.7455336297490416,1417339207704
1330,0.7455336297490416,1468878815234
1849,0.7455336297490416,1571958030339
4886,0.7455336297490416,1589137899539
2153,0.7455336297490416,1623497637895
4966,0.7455336297490416,1657857376278
216,0.7455336297490416,1692217114628
3249,0.7455336297490416,25769803786
2031,0.7455336297490416,146028888070
5849,0.7455336297490416,257698037793
3137,0.7455336297490416,274877906960
5513,0.7455336297490416,317827579936
5607,0.7455336297490416,352187318296
3849,0.7455336297490416,360777252880
6171,0.7455336297490416,360777252895
5755,0.7455336297490416,429496729635
364,2.026767656997548,0
5010,0.7455336297490416,489626271759
1398,0.7455336297490416,498216206337
1625,0.7455336297490416,738734374914
2107,0.7455336297490416,798863917064
167,0.7455336297490416,824633720833
3658,0.7455336297490416,833223655434
1399,0.7455336297490416,987842478083
1973,0.7455336297490416,1005022347268
1980,0.7455336297490416,1116691496967
5981,0.7455336297490416,1185410973728
1787,0.7455336297490416,1194000908290
1484,0.7455336297490416,1228360646658
1748,0.7455336297490416,1262720385029
6299,0.7455336297490416,1417339207707
4881,0.7455336297490416,1460288880656
249,0.7455336297490416,1503238553610
5679,0.7455336297490416,1571958030360
4369,0.7455336297490416,77309411344
3466,0.7455336297490416,163208757264
989,0.7455336297490416,197568495642
2014,0.7455336297490416,240518168586
568,0.7455336297490416,326417514519
3670,0.7455336297490416,335007449098
5571,0.7455336297490416,352187318295
3052,0.7455336297490416,498216206352
1689,0.7455336297490416,584115552260
6049,0.7455336297490416,652835029019
2976,0.7455336297490416,712964571143
5542,0.7455336297490416,807453851670
3304,0.7455336297490416,910533066765
2713,0.7455336297490416,927712935950
6379,0.7455336297490416,953482739741
294,2.281412164965664,0
204,0.7455336297490416,1039382085636
304,5.375149189932765,0
1011,0.7455336297490416,1194000908288
646,2.9432633604324185,0
769,2.43027620833596,0
3077,0.7455336297490416,1382979469321
5354,0.7455336297490416,1400159338516
5038,0.7455336297490416,1443109011489
74,6.835292162190681,0
1073,0.7455336297490416,1563368095744
1224,0.7455336297490416,1666447310849
4249,0.7455336297490416,25769803791
3179,0.7455336297490416,42949672975
625,15.233314183233821,0
3496,0.7455336297490416,146028888080
5062,0.7455336297490416,180388626450
2209,0.7455336297490416,403726925828
4148,0.7455336297490416,420906795031
4767,0.7455336297490416,463856467984
5454,0.7455336297490416,584115552275
1468,0.7455336297490416,790273982467
197,0.7455336297490416,798863917060
283,0.7455336297490416,927712935952
20,0.7455336297490416,1254130450437
2740,0.7455336297490416,1305670057989
4657,0.7455336297490416,1460288880654
5485,0.7455336297490416,1460288880659
630,2.8455954390253884,0
2248,0.7455336297490416,1486058684425
4040,0.7455336297490416,1494648619023
5887,0.7455336297490416,1614907703323
4052,0.7455336297490416,1632087572500
765,2.93585023163337,0
5881,0.7455336297490416,1683627180058
1620,0.7455336297490416,111669149699
4953,0.7455336297490416,146028888095
6305,0.7455336297490416,146028888102
4366,0.7455336297490416,171798691859
2842,0.7455336297490416,188978561031
3630,0.7455336297490416,266287972367
2131,0.7455336297490416,335007449091
2106,0.7455336297490416,609885356038
5832,0.7455336297490416,704374636569
3456,0.7455336297490416,867583393809
2457,0.7455336297490416,1022202216456
5098,0.7455336297490416,1090921693205
2804,0.7455336297490416,1099511627789
5288,0.7455336297490416,1262720385046
5160,0.7455336297490416,1271310319637
4142,0.7455336297490416,1486058684434
6297,0.7455336297490416,1589137899546
460,4.703589514158004,987842478107
6438,0.7455336297490416,1657857376284
5750,0.7455336297490416,1700807049236
6143,0.7455336297490416,25769803806
1987,0.7455336297490416,42949672965
2495,0.7455336297490416,42949672970
4408,0.7455336297490416,51539607576
4542,0.7455336297490416,120259084312
3,0.7455336297490416,154618822666
4088,0.7455336297490416,266287972371
1888,0.7455336297490416,274877906950
1721,0.7455336297490416,352187318274
2691,0.7455336297490416,386547056648
4796,0.7455336297490416,463856467985
1271,4.2752673820498295,0
3995,0.7455336297490416,678604832795
5658,0.7455336297490416,678604832810
1358,0.7455336297490416,730144440322
585,0.7455336297490416,858993459221
5914,0.7455336297490416,858993459222
190,2.812778686463119,0
2223,0.7455336297490416,927712935945
5971,0.7455336297490416,953482739739
671,0.7455336297490416,987842478114
1248,0.7455336297490416,1022202216451
5419,0.7455336297490416,1056561954838
1202,2.620390777924367,0
